combination,country,correction_bnusd_per_mha
cotton_wheat,ROU,-0.0
cotton_wheat,RUS,7.5
cotton_wheat,RWA,-1.6137886047363281
cotton_wheat,SDN,-1.7738453149795532
cotton_wheat,SOM,2.7912174463272095
cotton_wheat,SWZ,-1.798463225364685
cotton_wheat,SYR,-1.6039836406707764
cotton_wheat,TJK,-3.2277636528015137
cotton_wheat,TKM,-1.6811714172363281
cotton_wheat,TUN,7.5
cotton_wheat,TUR,-1.2099840641021729
cotton_wheat,TZA,-1.5156616568565369
cotton_wheat,UGA,-1.794050395488739
cotton_wheat,URY,7.5
cotton_wheat,USA,-1.561903715133667
cotton_wheat,UZB,-1.8172263503074646
cotton_wheat,YEM,-2.3821864128112793
cotton_wheat,ZAF,-3.1744508743286133
cotton_wheat,ZMB,7.5
cotton_wheat,ZWE,3.732309103012085
double_rice,AFG,7.5
double_rice,AGO,7.5
double_rice,ALB,-0.0
double_rice,ARG,7.5
double_rice,AUS,7.5
double_rice,AZE,7.5
double_rice,BDI,3.4612558484077454
double_rice,BEN,-2.1600229740142822
double_rice,BFA,-2.2092283964157104
double_rice,BGD,-0.8059143722057343
double_rice,BLZ,2.121865391731262
double_rice,BOL,7.5
double_rice,BRA,7.5
double_rice,BRN,-2.9540343284606934
double_rice,BTN,7.5
double_rice,BWA,-0.0
double_rice,CAF,7.5
double_rice,CHL,7.5
double_rice,CHN,-3.8152025938034058
double_rice,CIV,7.5
double_rice,CMR,-2.14290189743042
double_rice,COD,7.5
double_rice,COG,7.5
double_rice,COL,-2.7943174839019775
double_rice,CRI,-1.9651430249214172
double_rice,CUB,7.5
double_rice,DOM,2.0134849548339844
double_rice,DZA,7.5
double_rice,ECU,-1.429942786693573
double_rice,EGY,7.5
double_rice,ERI,7.5
double_rice,ESP,7.5
double_rice,ETH,7.5
double_rice,FJI,7.5
double_rice,FRA,7.5
double_rice,GAB,7.5
double_rice,GEO,7.5
double_rice,GHA,-0.8484333753585815
double_rice,GIN,-1.1149972677230835
double_rice,GMB,-0.03029663860797882
double_rice,GNB,-2.5158348083496094
double_rice,GNQ,7.5
double_rice,GRC,7.5
double_rice,GTM,2.2835614681243896
double_rice,GUF,7.5
double_rice,GUY,7.5
double_rice,HND,7.5
double_rice,HTI,2.4255069494247437
double_rice,IDN,-2.813283920288086
double_rice,IND,-1.7255062460899353
double_rice,IRN,7.5
double_rice,IRQ,7.5
double_rice,ITA,7.5
double_rice,JPN,-7.4767537117004395
double_rice,KEN,7.5
double_rice,KHM,-2.6360760927200317
double_rice,KOR,0.0
double_rice,LAO,-2.5891036987304688
double_rice,LBR,7.5
double_rice,LKA,3.291220009326935
double_rice,LSO,-0.0
double_rice,MAR,7.5
double_rice,MDG,3.556140199303627
double_rice,MEX,7.5
double_rice,MKD,7.5
double_rice,MLI,-0.19956199079751968
double_rice,MMR,-2.759416341781616
double_rice,MOZ,7.5
double_rice,MRT,-1.7148674726486206
double_rice,MUS,7.5
double_rice,MWI,-1.9178258180618286
double_rice,MYS,-0.9908324480056763
double_rice,NAM,7.5
double_rice,NER,7.5
double_rice,NGA,-0.4380754977464676
double_rice,NIC,-0.3926215171813965
double_rice,NPL,3.6133005023002625
double_rice,PAK,7.5
double_rice,PAN,-2.2472994327545166
double_rice,PER,7.5
double_rice,PHL,-1.7187378406524658
double_rice,PNG,7.5
double_rice,PRI,7.5
double_rice,PRT,7.5
double_rice,PRY,7.5
double_rice,RWA,-3.4841092824935913
double_rice,SAU,7.5
double_rice,SDN,7.5
double_rice,SEN,0.23442745953798294
double_rice,SLB,7.5
double_rice,SLE,3.599737837910652
double_rice,SLV,7.5
double_rice,SOM,7.5
double_rice,SSD,7.5
double_rice,SUR,7.5
double_rice,SWZ,7.5
double_rice,SYR,7.5
double_rice,TCD,-1.106724500656128
double_rice,TGO,-0.24520094692707062
double_rice,THA,-0.89333575963974
double_rice,TJK,7.5
double_rice,TKM,7.5
double_rice,TLS,7.5
double_rice,TTO,7.5
double_rice,TUN,-0.0
double_rice,TUR,7.5
double_rice,TWN,-1.9572516083717346
double_rice,TZA,7.5
double_rice,UGA,7.5
double_rice,URY,7.5
double_rice,USA,7.5
double_rice,UZB,7.5
double_rice,VEN,7.5
double_rice,VNM,-2.058097720146179
double_rice,YEM,-0.0
double_rice,ZAF,7.5
double_rice,ZMB,7.5
double_rice,ZWE,7.5
maize_soybean,AFG,-0.022748412564396858
maize_soybean,AGO,-1.453369140625
maize_soybean,ALB,7.5
maize_soybean,ARG,0.13026892486959696
maize_soybean,ARM,7.5
maize_soybean,AUS,1.7598615884780884
maize_soybean,AUT,4.7173022627830505
maize_soybean,AZE,0.5006841421127319
maize_soybean,BDI,-1.0802985429763794
maize_soybean,BEL,7.5
maize_soybean,BEN,-0.7781942188739777
maize_soybean,BFA,-0.5925497114658356
maize_soybean,BGD,7.5
maize_soybean,BGR,7.5
maize_soybean,BIH,7.5
maize_soybean,BLZ,-1.4516592025756836
maize_soybean,BOL,3.6931674145162106
maize_soybean,BRA,-0.05819132551550865
maize_soybean,BTN,4.0696980357170105
maize_soybean,BWA,0.20446154475212097
maize_soybean,CAF,-7.5
maize_soybean,CAN,-0.4329428970813751
maize_soybean,CHE,7.5
maize_soybean,CHN,-1.761126160621643
maize_soybean,CIV,-0.941570907831192
maize_soybean,CMR,-1.040739357471466
maize_soybean,COD,-1.622969388961792
maize_soybean,COG,-1.5172104239463806
maize_soybean,COL,-0.3639393150806427
maize_soybean,CRI,-0.8879108428955078
maize_soybean,CUB,7.5
maize_soybean,CZE,7.5
maize_soybean,DEU,7.5
maize_soybean,DZA,-0.0
maize_soybean,ECU,-0.8186103105545044
maize_soybean,EGY,-2.090902805328369
maize_soybean,ESP,-0.9297317862510681
maize_soybean,ETH,-0.03956172242760658
maize_soybean,FRA,7.5
maize_soybean,GAB,-1.2612962126731873
maize_soybean,GEO,0.280986487865448
maize_soybean,GHA,-0.7917667627334595
maize_soybean,GIN,7.5
maize_soybean,GRC,2.78367817401886
maize_soybean,GTM,-0.45622143149375916
maize_soybean,HND,-0.27370449900627136
maize_soybean,HRV,7.5
maize_soybean,HUN,0.5368187390267849
maize_soybean,IDN,0.14225086569786072
maize_soybean,IND,-0.6644619703292847
maize_soybean,IRN,-0.15079118311405182
maize_soybean,IRQ,-0.6124063618481159
maize_soybean,ISR,7.5
maize_soybean,ITA,7.5
maize_soybean,JOR,-0.0
maize_soybean,KAZ,7.5
maize_soybean,KEN,-0.438772976398468
maize_soybean,KGZ,-0.3382623493671417
maize_soybean,KHM,-0.6917684078216553
maize_soybean,KOR,-0.4339219331741333
maize_soybean,LAO,-0.08379296539351344
maize_soybean,LBN,7.5
maize_soybean,LKA,-0.8904912769794464
maize_soybean,LSO,7.5
maize_soybean,LUX,7.5
maize_soybean,MAR,7.5
maize_soybean,MDA,7.5
maize_soybean,MEX,0.1641877219080925
maize_soybean,MKD,7.5
maize_soybean,MLI,-0.8014289140701294
maize_soybean,MMR,-1.0643283128738403
maize_soybean,MNE,7.5
maize_soybean,MOZ,3.9535765796899796
maize_soybean,MWI,3.600542798638344
maize_soybean,NGA,-0.7509967088699341
maize_soybean,NIC,-0.4151580035686493
maize_soybean,NLD,7.5
maize_soybean,NPL,3.7117144651710987
maize_soybean,PAK,-0.7835625112056732
maize_soybean,PER,7.5
maize_soybean,POL,7.5
maize_soybean,PRT,7.5
maize_soybean,PRY,-0.41487105190753937
maize_soybean,ROU,4.206701397895813
maize_soybean,RUS,7.5
maize_soybean,RWA,-0.35534021258354187
maize_soybean,SDN,-0.33095285296440125
maize_soybean,SLV,-0.8271979987621307
maize_soybean,SRB,7.5
maize_soybean,SSD,7.5
maize_soybean,SVK,7.5
maize_soybean,SVN,7.5
maize_soybean,SWZ,-0.7634835839271545
maize_soybean,SYR,7.5
maize_soybean,TCD,3.591791406273842
maize_soybean,TGO,-0.3725236654281616
maize_soybean,THA,-0.4974634647369385
maize_soybean,TJK,7.5
maize_soybean,TKM,7.5
maize_soybean,TLS,4.1178505420684814
maize_soybean,TUR,7.5
maize_soybean,TWN,-0.0
maize_soybean,TZA,-0.34078487753868103
maize_soybean,UGA,-1.4062016010284424
maize_soybean,UKR,7.5
maize_soybean,URY,0.045277222990989685
maize_soybean,USA,-0.6260630488395691
maize_soybean,UZB,7.5
maize_soybean,VEN,-0.8716048002243042
maize_soybean,VNM,-0.35146464407444
maize_soybean,ZAF,-0.2168479636311531
maize_soybean,ZMB,-0.5572142601013184
maize_soybean,ZWE,1.0526694059371948
rice_maize,AFG,-1.7495805025100708
rice_maize,AGO,-2.388108730316162
rice_maize,ALB,-0.0
rice_maize,ARG,7.5
rice_maize,ARM,-0.0
rice_maize,AUS,-2.3311867713928223
rice_maize,AZE,-3.8599894046783447
rice_maize,BDI,-0.733100175857544
rice_maize,BEN,-1.646537959575653
rice_maize,BGD,0.32678547501564026
rice_maize,BGR,7.5
rice_maize,BLZ,-2.670062303543091
rice_maize,BOL,7.5
rice_maize,BRA,-0.29058557748794556
rice_maize,BTN,-0.6720845103263855
rice_maize,BWA,-0.0
rice_maize,CAF,-2.3995039463043213
rice_maize,CAN,-0.0
rice_maize,CHL,-1.947529673576355
rice_maize,CHN,-3.307382345199585
rice_maize,CIV,-0.9656861424446106
rice_maize,CMR,7.5
rice_maize,COD,-2.518190383911133
rice_maize,COL,-2.0998793840408325
rice_maize,COM,-2.4091944694519043
rice_maize,CUB,7.5
rice_maize,DOM,2.308054804801941
rice_maize,DZA,7.5
rice_maize,ECU,-0.8900418877601624
rice_maize,EGY,-3.1733345985412598
rice_maize,ERI,7.5
rice_maize,ESP,-3.5793111324310303
rice_maize,ETH,7.5
rice_maize,FRA,7.5
rice_maize,GEO,7.5
rice_maize,GHA,-1.031973958015442
rice_maize,GIN,-0.7264726459980011
rice_maize,GNB,-1.6693933010101318
rice_maize,GRC,-3.095834970474243
rice_maize,GTM,-2.2746835947036743
rice_maize,HND,-1.8321233987808228
rice_maize,HTI,-2.2494877576828003
rice_maize,HUN,7.5
rice_maize,IDN,-0.0
rice_maize,IND,-1.4378907680511475
rice_maize,IRN,-4.248165130615234
rice_maize,IRQ,-2.43397319316864
rice_maize,ITA,-3.4090006351470947
rice_maize,KAZ,-1.0813347697257996
rice_maize,KEN,-1.3619197010993958
rice_maize,KGZ,-3.5008654594421387
rice_maize,KOR,-6.912171363830566
rice_maize,LAO,-1.7018980979919434
rice_maize,LKA,-1.307216763496399
rice_maize,LSO,-0.0
rice_maize,MAR,2.597246766090393
rice_maize,MDA,7.5
rice_maize,MDG,-1.279721975326538
rice_maize,MEX,-0.6952770352363586
rice_maize,MKD,7.5
rice_maize,MLI,-0.6271843314170837
rice_maize,MMR,-1.670688509941101
rice_maize,MOZ,-0.5146883130073547
rice_maize,MUS,7.5
rice_maize,MWI,-1.3178186416625977
rice_maize,NAM,7.5
rice_maize,NGA,-0.7409452497959137
rice_maize,NIC,-0.0
rice_maize,NPL,-0.5504612028598785
rice_maize,PAK,-1.49882173538208
rice_maize,PER,-3.9759881496429443
rice_maize,PHL,-1.1747495532035828
rice_maize,PRI,7.5
rice_maize,PRT,2.9210872650146484
rice_maize,PRY,-1.1517144441604614
rice_maize,ROU,-1.4203614592552185
rice_maize,RUS,7.5
rice_maize,RWA,-2.0939033031463623
rice_maize,SAU,7.5
rice_maize,SDN,-2.53087055683136
rice_maize,SEN,7.5
rice_maize,SLE,7.5
rice_maize,SLV,-3.1758580207824707
rice_maize,SOM,-0.5762790441513062
rice_maize,SSD,-2.371057868003845
rice_maize,SVK,-0.0
rice_maize,SVN,-0.0
rice_maize,SWZ,7.5
rice_maize,SYR,-0.661085844039917
rice_maize,TCD,-0.541948676109314
rice_maize,TGO,-0.4622090458869934
rice_maize,THA,-0.989659309387207
rice_maize,TJK,-3.904982805252075
rice_maize,TKM,-1.3028086423873901
rice_maize,TLS,-1.3998390436172485
rice_maize,TUN,-0.0
rice_maize,TUR,-3.013861298561096
rice_maize,TZA,-0.08381067216396332
rice_maize,UGA,-2.3060479164123535
rice_maize,UKR,7.5
rice_maize,URY,-0.8209086060523987
rice_maize,USA,-1.962952733039856
rice_maize,UZB,-6.036947727203369
rice_maize,VEN,-1.313603401184082
rice_maize,VNM,-1.380617380142212
rice_maize,YEM,-0.0
rice_maize,ZAF,-1.4254977107048035
rice_maize,ZMB,-1.1254773139953613
rice_maize,ZWE,7.5
rice_wheat,AFG,-1.3534507155418396
rice_wheat,AGO,7.5
rice_wheat,ALB,-0.0
rice_wheat,ARG,7.5
rice_wheat,ARM,-0.0
rice_wheat,AUS,-2.1173155307769775
rice_wheat,AZE,-3.3311681747436523
rice_wheat,BGD,-0.760441780090332
rice_wheat,BGR,2.800064980983734
rice_wheat,BOL,7.5
rice_wheat,BRA,7.5
rice_wheat,BTN,-0.25281507743056864
rice_wheat,BWA,-0.0
rice_wheat,CAN,-0.0
rice_wheat,CHL,-1.4021535515785217
rice_wheat,CHN,-3.20658016204834
rice_wheat,CMR,-1.7350846529006958
rice_wheat,COD,-2.2580342292785645
rice_wheat,DZA,7.5
rice_wheat,ECU,-1.4204405546188354
rice_wheat,EGY,-2.800849676132202
rice_wheat,ESP,-2.255333185195923
rice_wheat,ETH,7.5
rice_wheat,FRA,7.5
rice_wheat,GEO,7.5
rice_wheat,GRC,-1.6955810189247131
rice_wheat,GTM,7.5
rice_wheat,HND,-2.086721658706665
rice_wheat,HUN,7.5
rice_wheat,IND,-1.2840489149093628
rice_wheat,IRN,-3.555416226387024
rice_wheat,IRQ,-2.129554271697998
rice_wheat,ITA,-2.6914992332458496
rice_wheat,JPN,-0.9766173958778381
rice_wheat,KAZ,-1.0575806498527527
rice_wheat,KGZ,-3.2925446033477783
rice_wheat,KOR,-6.724577903747559
rice_wheat,LAO,-0.0
rice_wheat,LSO,-0.0
rice_wheat,MAR,-2.4409526586532593
rice_wheat,MDA,7.5
rice_wheat,MDG,-0.9923009872436523
rice_wheat,MEX,7.5
rice_wheat,MKD,7.5
rice_wheat,MLI,-0.5925939083099365
rice_wheat,MMR,-1.849918246269226
rice_wheat,MOZ,7.5
rice_wheat,MRT,7.5
rice_wheat,MWI,2.8602685928344727
rice_wheat,NAM,2.656647562980652
rice_wheat,NER,-1.4336342811584473
rice_wheat,NGA,-0.8298945426940918
rice_wheat,NPL,-0.7108609080314636
rice_wheat,PAK,-1.4355943202972412
rice_wheat,PRT,-1.3605966567993164
rice_wheat,PRY,-0.9652633965015411
rice_wheat,ROU,7.5
rice_wheat,RUS,7.5
rice_wheat,RWA,-2.2284631729125977
rice_wheat,SDN,-1.6409181356430054
rice_wheat,SOM,7.5
rice_wheat,SVK,-0.0
rice_wheat,SVN,-0.0
rice_wheat,SWZ,7.5
rice_wheat,SYR,-0.8439756631851196
rice_wheat,TCD,-0.9173677265644073
rice_wheat,THA,7.5
rice_wheat,TJK,-3.6388649940490723
rice_wheat,TKM,-1.3595415353775024
rice_wheat,TUN,-0.0
rice_wheat,TUR,-2.6333714723587036
rice_wheat,TZA,-0.5026793479919434
rice_wheat,UGA,-2.0544402599334717
rice_wheat,UKR,7.5
rice_wheat,URY,-0.6990396976470947
rice_wheat,USA,-1.5776442289352417
rice_wheat,UZB,-4.868905544281006
rice_wheat,VEN,7.5
rice_wheat,VNM,-1.5102684497833252
rice_wheat,ZAF,-1.5638744831085205
rice_wheat,ZMB,-0.8846746683120728
rice_wheat,ZWE,7.5
triple_rice,AFG,7.5
triple_rice,AGO,7.5
triple_rice,ARG,7.5
triple_rice,AUS,7.5
triple_rice,BDI,7.5
triple_rice,BEN,7.5
triple_rice,BFA,7.5
triple_rice,BGD,-0.6115118265151978
triple_rice,BLZ,7.5
triple_rice,BOL,7.5
triple_rice,BRA,7.5
triple_rice,BRN,7.5
triple_rice,BTN,-2.8461802005767822
triple_rice,BWA,-0.0
triple_rice,CHN,7.5
triple_rice,CIV,7.5
triple_rice,CMR,7.5
triple_rice,COD,7.5
triple_rice,COG,7.5
triple_rice,COL,7.5
triple_rice,CRI,7.5
triple_rice,CUB,7.5
triple_rice,DOM,7.5
triple_rice,DZA,7.5
triple_rice,ECU,7.5
triple_rice,EGY,7.5
triple_rice,ERI,7.5
triple_rice,ESP,7.5
triple_rice,ETH,7.5
triple_rice,FJI,7.5
triple_rice,GAB,7.5
triple_rice,GHA,7.5
triple_rice,GIN,7.5
triple_rice,GMB,7.5
triple_rice,GNB,7.5
triple_rice,GNQ,7.5
triple_rice,GRC,7.5
triple_rice,GTM,1.5453910827636719
triple_rice,GUF,7.5
triple_rice,GUY,7.5
triple_rice,HND,7.5
triple_rice,HTI,7.5
triple_rice,IDN,7.5
triple_rice,IND,7.5
triple_rice,IRN,7.5
triple_rice,IRQ,7.5
triple_rice,ITA,7.5
triple_rice,KEN,7.5
triple_rice,KHM,-3.954114317893982
triple_rice,LAO,7.5
triple_rice,LBR,7.5
triple_rice,LKA,7.5
triple_rice,MAR,7.5
triple_rice,MDG,7.5
triple_rice,MEX,7.5
triple_rice,MLI,7.5
triple_rice,MMR,7.5
triple_rice,MOZ,7.5
triple_rice,MRT,7.5
triple_rice,MUS,7.5
triple_rice,MWI,7.5
triple_rice,MYS,7.5
triple_rice,NAM,7.5
triple_rice,NER,7.5
triple_rice,NGA,7.5
triple_rice,NIC,7.5
triple_rice,NPL,7.5
triple_rice,PAK,7.5
triple_rice,PAN,7.5
triple_rice,PER,7.5
triple_rice,PHL,7.5
triple_rice,PNG,7.5
triple_rice,PRI,7.5
triple_rice,PRY,7.5
triple_rice,RWA,7.5
triple_rice,SAU,7.5
triple_rice,SDN,7.5
triple_rice,SEN,7.5
triple_rice,SLB,-4.486171245574951
triple_rice,SLE,7.5
triple_rice,SLV,7.5
triple_rice,SOM,7.5
triple_rice,SSD,7.5
triple_rice,SUR,7.5
triple_rice,SWZ,7.5
triple_rice,TCD,7.5
triple_rice,TGO,7.5
triple_rice,THA,7.5
triple_rice,TLS,1.243781328201294
triple_rice,TTO,7.5
triple_rice,TUR,7.5
triple_rice,TWN,7.5
triple_rice,TZA,7.5
triple_rice,UGA,7.5
triple_rice,URY,7.5
triple_rice,USA,7.5
triple_rice,VEN,7.5
triple_rice,VNM,2.532027840614319
triple_rice,YEM,-0.0
triple_rice,ZAF,7.5
triple_rice,ZMB,7.5
triple_rice,ZWE,7.5
wheat_maize,AFG,-1.0099253356456757
wheat_maize,AGO,-1.581254243850708
wheat_maize,ALB,7.5
wheat_maize,ARE,7.5
wheat_maize,ARG,7.5
wheat_maize,ARM,-0.29412639141082764
wheat_maize,AUS,0.04519475996494293
wheat_maize,AUT,7.5
wheat_maize,AZE,-0.8957000374794006
wheat_maize,BDI,-1.1493258476257324
wheat_maize,BEL,7.5
wheat_maize,BGD,-0.15233726799488068
wheat_maize,BGR,7.5
wheat_maize,BIH,7.5
wheat_maize,BOL,-0.5905634164810181
wheat_maize,BRA,-0.34408819675445557
wheat_maize,BTN,1.08690744638443
wheat_maize,BWA,-0.2176012247800827
wheat_maize,CAN,7.5
wheat_maize,CHE,7.5
wheat_maize,CHL,-1.643505871295929
wheat_maize,CHN,-2.670019745826721
wheat_maize,CMR,-0.944013923406601
wheat_maize,COD,-1.5697588920593262
wheat_maize,COL,-1.1596239805221558
wheat_maize,CZE,7.5
wheat_maize,DEU,7.5
wheat_maize,DZA,7.5
wheat_maize,ECU,-1.3109267950057983
wheat_maize,EGY,-2.7034671306610107
wheat_maize,ERI,-1.5133994221687317
wheat_maize,ESP,-0.6335636377334595
wheat_maize,ETH,-0.5352818369865417
wheat_maize,FRA,7.5
wheat_maize,GEO,-0.05703403800725937
wheat_maize,GRC,2.745781183242798
wheat_maize,GTM,3.237878978252411
wheat_maize,HND,-1.2028067708015442
wheat_maize,HRV,7.5
wheat_maize,HUN,-0.4037407413125038
wheat_maize,IND,-0.8158817291259766
wheat_maize,IRN,-1.3398287892341614
wheat_maize,IRQ,-1.4171549081802368
wheat_maize,ISR,-6.781064987182617
wheat_maize,ITA,3.0711528062820435
wheat_maize,JOR,-0.8906932771205902
wheat_maize,KAZ,-0.7657935619354248
wheat_maize,KEN,-0.8532283902168274
wheat_maize,KGZ,-0.5902541279792786
wheat_maize,KOR,-0.40849533677101135
wheat_maize,LAO,-0.0
wheat_maize,LBN,-0.7102650701999664
wheat_maize,LBY,7.5
wheat_maize,LSO,-0.0717716682702303
wheat_maize,LUX,7.5
wheat_maize,MAR,-0.6269045472145081
wheat_maize,MDA,7.5
wheat_maize,MDG,-1.2473762035369873
wheat_maize,MEX,-1.2082997560501099
wheat_maize,MKD,7.5
wheat_maize,MMR,-0.6819483935832977
wheat_maize,MNE,7.5
wheat_maize,MOZ,-0.32281121611595154
wheat_maize,MWI,3.352478265762329
wheat_maize,NAM,-1.128983199596405
wheat_maize,NIC,7.5
wheat_maize,NLD,7.5
wheat_maize,NPL,-0.6020831167697906
wheat_maize,NZL,-1.8989965915679932
wheat_maize,OMN,-4.073334693908691
wheat_maize,PAK,-0.6937783062458038
wheat_maize,PER,-1.516123354434967
wheat_maize,POL,7.5
wheat_maize,PRT,-0.5709085464477539
wheat_maize,PRY,-0.5105574131011963
wheat_maize,PSE,1.1821171045303345
wheat_maize,ROU,7.5
wheat_maize,RUS,7.5
wheat_maize,RWA,-0.5994908809661865
wheat_maize,SAU,-5.082570314407349
wheat_maize,SLV,-0.0
wheat_maize,SOM,-0.052111005410552025
wheat_maize,SRB,7.5
wheat_maize,SSD,7.5
wheat_maize,SVK,7.5
wheat_maize,SVN,7.5
wheat_maize,SWZ,-1.2787785530090332
wheat_maize,SYR,-0.6548186838626862
wheat_maize,THA,7.5
wheat_maize,TJK,-0.8432182669639587
wheat_maize,TKM,-0.8559079766273499
wheat_maize,TUN,-0.0
wheat_maize,TUR,-0.11955956742167473
wheat_maize,TWN,-0.1585310846567154
wheat_maize,TZA,-0.36638346314430237
wheat_maize,UGA,-1.3114354014396667
wheat_maize,UKR,7.5
wheat_maize,URY,-0.5808399766683578
wheat_maize,USA,-0.9632321894168854
wheat_maize,UZB,-2.073707938194275
wheat_maize,VEN,7.5
wheat_maize,VNM,-0.5880140662193298
wheat_maize,YEM,-1.7302067875862122
wheat_maize,ZAF,-0.47737446427345276
wheat_maize,ZMB,0.2719368040561676
wheat_maize,ZWE,7.5
wheat_soybean,AFG,0.3891846835613251
wheat_soybean,AGO,-1.2161225080490112
wheat_soybean,ALB,7.5
wheat_soybean,ARG,7.5
wheat_soybean,ARM,7.5
wheat_soybean,AUS,1.3267191648483276
wheat_soybean,AUT,4.29094934463501
wheat_soybean,AZE,1.0549312829971313
wheat_soybean,BDI,-1.4991952776908875
wheat_soybean,BEL,7.5
wheat_soybean,BGD,3.5746075958013535
wheat_soybean,BGR,7.5
wheat_soybean,BIH,7.5
wheat_soybean,BOL,7.5
wheat_soybean,BRA,0.001530438064946793
wheat_soybean,BTN,7.5
wheat_soybean,BWA,7.5
wheat_soybean,CAN,7.5
wheat_soybean,CHE,7.5
wheat_soybean,CHN,-1.5545575022697449
wheat_soybean,CMR,-0.564705491065979
wheat_soybean,COD,-1.3115870356559753
wheat_soybean,CZE,7.5
wheat_soybean,DEU,7.5
wheat_soybean,DZA,-0.0
wheat_soybean,ECU,-0.5990945100784302
wheat_soybean,EGY,-1.7183692455291748
wheat_soybean,ESP,0.30121442675590515
wheat_soybean,ETH,-0.8096926808357239
wheat_soybean,FRA,7.5
wheat_soybean,GEO,0.2604876160621643
wheat_soybean,GRC,3.496550589799881
wheat_soybean,GTM,3.9158102571964264
wheat_soybean,HND,-0.6383743733167648
wheat_soybean,HRV,7.5
wheat_soybean,HUN,0.4032883383333683
wheat_soybean,IND,-0.48902812600135803
wheat_soybean,IRN,-0.008083773776888847
wheat_soybean,IRQ,-0.4151475913822651
wheat_soybean,ISR,7.5
wheat_soybean,ITA,7.5
wheat_soybean,JOR,-0.0
wheat_soybean,JPN,1.6944010257720947
wheat_soybean,KAZ,7.5
wheat_soybean,KEN,-0.7492762506008148
wheat_soybean,KGZ,-0.16147242486476898
wheat_soybean,KOR,3.5074272453784943
wheat_soybean,LAO,-0.0
wheat_soybean,LBN,7.5
wheat_soybean,LSO,7.5
wheat_soybean,LUX,7.5
wheat_soybean,MAR,-1.6725507974624634
wheat_soybean,MDA,7.5
wheat_soybean,MEX,-0.21033122390508652
wheat_soybean,MKD,7.5
wheat_soybean,MMR,3.9158369600772858
wheat_soybean,MNE,7.5
wheat_soybean,MOZ,7.5
wheat_soybean,MWI,3.3369496166706085
wheat_soybean,NGA,7.5
wheat_soybean,NLD,7.5
wheat_soybean,NPL,7.5
wheat_soybean,PAK,-0.49255894124507904
wheat_soybean,PER,-0.7324284911155701
wheat_soybean,POL,7.5
wheat_soybean,PRT,7.5
wheat_soybean,PRY,-0.1876545250415802
wheat_soybean,ROU,7.5
wheat_soybean,RUS,7.5
wheat_soybean,RWA,-0.4722822606563568
wheat_soybean,SRB,7.5
wheat_soybean,SVK,7.5
wheat_soybean,SVN,7.5
wheat_soybean,SWZ,-0.5214117765426636
wheat_soybean,SYR,7.5
wheat_soybean,THA,7.5
wheat_soybean,TJK,7.5
wheat_soybean,TKM,4.336043536663055
wheat_soybean,TUR,7.5
wheat_soybean,TWN,-0.3851216435432434
wheat_soybean,TZA,-0.43253564834594727
wheat_soybean,UGA,-1.1988670825958252
wheat_soybean,UKR,7.5
wheat_soybean,URY,0.18366959691047668
wheat_soybean,USA,0.02019089087843895
wheat_soybean,UZB,7.5
wheat_soybean,VNM,-0.6542010307312012
wheat_soybean,ZAF,-0.4300876557826996
wheat_soybean,ZMB,-0.37386277318000793
wheat_soybean,ZWE,4.438183784484863
