combination,country,correction_bnusd_per_mha
double_rice,KEN,7.5
double_rice,KHM,-2.5964460372924805
double_rice,KOR,0.0
double_rice,LAO,-2.5472428798675537
double_rice,LBR,7.5
double_rice,LKA,3.3557786345481873
double_rice,LSO,-0.0
double_rice,MAR,7.5
double_rice,MDG,3.56772917509079
double_rice,MEX,7.5
double_rice,MKD,7.5
double_rice,MLI,-0.2963952124118805
double_rice,MMR,-2.7548938989639282
double_rice,MOZ,7.5
double_rice,MRT,-1.7550534009933472
double_rice,MUS,7.5
double_rice,MWI,-1.9202125668525696
double_rice,MYS,-0.9602201282978058
double_rice,NAM,7.5
double_rice,NER,7.5
double_rice,NGA,-0.4731685668230057
double_rice,NIC,0.3596424087882042
double_rice,NPL,3.6091630309820175
double_rice,PAK,7.5
double_rice,PAN,-2.171377658843994
double_rice,PER,7.5
double_rice,PHL,-1.6855337619781494
double_rice,PNG,7.5
double_rice,PRI,7.5
double_rice,PRT,7.5
double_rice,PRY,7.5
double_rice,RWA,-3.4891295433044434
double_rice,SAU,7.5
double_rice,SDN,7.5
double_rice,SEN,0.19506226480007172
double_rice,SLB,7.5
double_rice,SLE,3.5841999650001526
double_rice,SLV,7.5
double_rice,SOM,7.5
double_rice,SSD,7.5
double_rice,SUR,7.5
double_rice,SWZ,7.5
double_rice,SYR,7.5
double_rice,TCD,-1.1089786291122437
double_rice,TGO,-0.26930662244558334
double_rice,THA,-0.8625509738922119
double_rice,TJK,7.5
double_rice,TKM,7.5
double_rice,TLS,7.5
double_rice,TTO,7.5
double_rice,TUN,-0.0
double_rice,TUR,7.5
double_rice,TWN,-1.8933584690093994
double_rice,TZA,7.5
double_rice,UGA,7.5
double_rice,URY,7.5
double_rice,USA,7.5
double_rice,UZB,7.5
double_rice,VEN,7.5
double_rice,VNM,-2.0124760270118713
double_rice,YEM,-0.0
double_rice,ZAF,7.5
double_rice,ZMB,7.5
double_rice,ZWE,7.5
maize_soybean,AFG,-0.3637601435184479
maize_soybean,AGO,-1.5165324211120605
maize_soybean,ALB,7.5
maize_soybean,ARG,-0.13341142237186432
maize_soybean,ARM,7.5
maize_soybean,AUS,1.4551827907562256
maize_soybean,AUT,4.542241096496582
maize_soybean,AZE,0.20932435989379883
maize_soybean,BDI,-1.1280118227005005
maize_soybean,BEL,7.5
maize_soybean,BEN,-0.8633319735527039
maize_soybean,BFA,-0.6894935369491577
maize_soybean,BGD,7.5
maize_soybean,BGR,7.5
maize_soybean,BIH,7.5
maize_soybean,BLZ,-1.5307040214538574
maize_soybean,BOL,3.58927221596241
maize_soybean,BRA,-0.3273313641548157
maize_soybean,BTN,3.9479890763759613
maize_soybean,BWA,0.005076378118246794
maize_soybean,CAF,-7.5
maize_soybean,CAN,-0.6854190826416016
maize_soybean,CHE,7.5
maize_soybean,CHN,-1.8604493141174316
maize_soybean,CIV,-1.049591302871704
maize_soybean,CMR,-1.1731147766113281
maize_soybean,COD,-1.6656856536865234
maize_soybean,COG,-1.5515117645263672
maize_soybean,COL,-0.5583343803882599
maize_soybean,CRI,-1.06788170337677
maize_soybean,CUB,7.5
maize_soybean,CZE,7.5
maize_soybean,DEU,7.5
maize_soybean,DZA,-0.0
maize_soybean,ECU,-0.8385081887245178
maize_soybean,EGY,-2.272494316101074
maize_soybean,ESP,-1.1886811256408691
maize_soybean,ETH,-0.25956258177757263
maize_soybean,FRA,7.5
maize_soybean,GAB,-1.3096975684165955
maize_soybean,GEO,-0.011137900874018669
maize_soybean,GHA,-0.9089171588420868
maize_soybean,GIN,7.5
maize_soybean,GRC,2.8364598155021667
maize_soybean,GTM,-0.7565690875053406
maize_soybean,HND,-0.5347414016723633
maize_soybean,HRV,7.5
maize_soybean,HUN,0.2438574582338333
maize_soybean,IDN,0.010410172864794731
maize_soybean,IND,-0.5793569087982178
maize_soybean,IRN,-0.6512221097946167
maize_soybean,IRQ,-0.7892634123563766
maize_soybean,ISR,7.5
maize_soybean,ITA,7.5
maize_soybean,JOR,-0.0
maize_soybean,KAZ,7.5
maize_soybean,KEN,-0.4863159954547882
maize_soybean,KGZ,-0.46937456727027893
maize_soybean,KHM,-0.7495225369930267
maize_soybean,KOR,-0.49779826402664185
maize_soybean,LAO,-0.23618396371603012
maize_soybean,LBN,7.5
maize_soybean,LKA,-1.0565711855888367
maize_soybean,LSO,7.5
maize_soybean,LUX,7.5
maize_soybean,MAR,7.5
maize_soybean,MDA,7.5
maize_soybean,MEX,-0.09972605854272842
maize_soybean,MKD,7.5
maize_soybean,MLI,-0.8281409740447998
maize_soybean,MMR,-1.1019965410232544
maize_soybean,MNE,7.5
maize_soybean,MOZ,3.766202434897423
maize_soybean,MWI,3.574208125472069
maize_soybean,NGA,-0.8216919898986816
maize_soybean,NIC,-0.42770321667194366
maize_soybean,NLD,7.5
maize_soybean,NPL,3.6286289766430855
maize_soybean,PAK,-0.8721129596233368
maize_soybean,PER,7.5
maize_soybean,POL,7.5
maize_soybean,PRT,7.5
maize_soybean,PRY,-0.5639991760253906
maize_soybean,ROU,3.9618934094905853
maize_soybean,RUS,7.5
maize_soybean,RWA,-0.39186209440231323
maize_soybean,SDN,-0.6063498258590698
maize_soybean,SLV,-0.9797629415988922
maize_soybean,SRB,7.5
maize_soybean,SSD,7.5
maize_soybean,SVK,7.5
maize_soybean,SVN,7.5
maize_soybean,SWZ,-0.899118959903717
maize_soybean,SYR,7.5
maize_soybean,TCD,3.510473385453224
maize_soybean,TGO,-0.4266141951084137
maize_soybean,THA,-0.5974937677383423
maize_soybean,TJK,7.5
maize_soybean,TKM,7.5
maize_soybean,TLS,4.0747289955616
maize_soybean,TUR,7.5
maize_soybean,TWN,-0.0
maize_soybean,TZA,-0.4159565716981888
maize_soybean,UGA,-1.4297746419906616
maize_soybean,UKR,7.5
maize_soybean,URY,-0.20672881603240967
maize_soybean,USA,-0.8845836520195007
maize_soybean,UZB,7.5
maize_soybean,VEN,-0.9502752423286438
maize_soybean,VNM,-0.4805498272180557
maize_soybean,ZAF,-0.31235234439373016
maize_soybean,ZMB,-0.6437894999980927
maize_soybean,ZWE,0.8828884959220886
rice_maize,AFG,-1.7254143953323364
rice_maize,AGO,-2.3706471920013428
rice_maize,ALB,-0.0
rice_maize,ARG,7.5
rice_maize,ARM,-0.0
rice_maize,AUS,-2.181629180908203
rice_maize,AZE,-3.527411937713623
rice_maize,BDI,-0.7213936448097229
rice_maize,BEN,-1.6537254452705383
rice_maize,BGD,0.6719281077384949
rice_maize,BGR,7.5
rice_maize,BLZ,-2.5882227420806885
rice_maize,BOL,7.5
rice_maize,BRA,-0.18532046675682068
rice_maize,BTN,-0.7807840406894684
rice_maize,BWA,-0.0
rice_maize,CAF,-2.386669635772705
rice_maize,CAN,-0.0
rice_maize,CHL,-1.781331181526184
rice_maize,CHN,-3.118068218231201
rice_maize,CIV,-0.9498778581619263
rice_maize,CMR,7.5
rice_maize,COD,-2.5151937007904053
rice_maize,COL,-1.9840177297592163
rice_maize,COM,-2.3835904598236084
rice_maize,CUB,7.5
rice_maize,DOM,2.363918662071228
rice_maize,DZA,7.5
rice_maize,ECU,-0.6062188744544983
rice_maize,EGY,-2.7201571464538574
rice_maize,ERI,7.5
rice_maize,ESP,-3.4109416007995605
rice_maize,ETH,7.5
rice_maize,FRA,7.5
rice_maize,GEO,7.5
rice_maize,GHA,-1.0155074894428253
rice_maize,GIN,-0.684197187423706
rice_maize,GNB,-1.6221559047698975
rice_maize,GRC,-2.7906360626220703
rice_maize,GTM,-2.216136932373047
rice_maize,HND,-1.7721517086029053
rice_maize,HTI,-2.207491397857666
rice_maize,HUN,7.5
rice_maize,IDN,-0.0
rice_maize,IND,-1.1106226444244385
rice_maize,IRN,-4.246026992797852
rice_maize,IRQ,-2.36727511882782
rice_maize,ITA,-3.0518001317977905
rice_maize,KAZ,-0.9933299422264099
rice_maize,KEN,-1.2865784764289856
rice_maize,KGZ,-3.3919849395751953
rice_maize,KOR,-6.837083578109741
rice_maize,LAO,-1.5965595245361328
rice_maize,LKA,-1.2170969247817993
rice_maize,LSO,-0.0
rice_maize,MAR,2.6333963871002197
rice_maize,MDA,7.5
rice_maize,MDG,-1.2474266290664673
rice_maize,MEX,-0.519189178943634
rice_maize,MKD,7.5
rice_maize,MLI,-0.5910901427268982
rice_maize,MMR,-1.850481390953064
rice_maize,MOZ,-0.5015707612037659
rice_maize,MUS,7.5
rice_maize,MWI,-1.2465201616287231
rice_maize,NAM,7.5
rice_maize,NGA,-0.7111078500747681
rice_maize,NIC,-0.0
rice_maize,NPL,-0.5173944532871246
rice_maize,PAK,-1.424728274345398
rice_maize,PER,-2.36906361579895
rice_maize,PHL,-1.1037707924842834
rice_maize,PRI,7.5
rice_maize,PRT,2.988905191421509
rice_maize,PRY,-1.077894926071167
rice_maize,ROU,-1.5070655941963196
rice_maize,RUS,7.5
rice_maize,RWA,-2.056783676147461
rice_maize,SAU,7.5
rice_maize,SDN,-2.5225976705551147
rice_maize,SEN,7.5
rice_maize,SLE,7.5
rice_maize,SLV,-2.8895020484924316
rice_maize,SOM,-0.4468875229358673
rice_maize,SSD,-2.357115387916565
rice_maize,SVK,-0.0
rice_maize,SVN,-0.0
rice_maize,SWZ,7.5
rice_maize,SYR,-0.23338383436203003
rice_maize,TCD,-0.5543370246887207
rice_maize,TGO,-0.4559953808784485
rice_maize,THA,-0.9153203964233398
rice_maize,TJK,-3.795152425765991
rice_maize,TKM,-1.270441710948944
rice_maize,TLS,-1.3026959896087646
rice_maize,TUN,-0.0
rice_maize,TUR,-2.4413100481033325
rice_maize,TZA,-0.05638634040951729
rice_maize,UGA,-2.277077317237854
rice_maize,UKR,7.5
rice_maize,URY,-0.6884299516677856
rice_maize,USA,-1.7078514099121094
rice_maize,UZB,-5.904582977294922
rice_maize,VEN,-1.1892468333244324
rice_maize,VNM,-1.2525776624679565
rice_maize,YEM,-0.0
rice_maize,ZAF,-1.193888247013092
rice_maize,ZMB,-1.0817012786865234
rice_maize,ZWE,7.5
rice_wheat,AFG,-1.3595799207687378
rice_wheat,AGO,7.5
rice_wheat,ALB,-0.0
rice_wheat,ARG,7.5
rice_wheat,ARM,-0.0
rice_wheat,AUS,-2.0604162216186523
rice_wheat,AZE,-3.140916109085083
rice_wheat,BGD,-0.693154513835907
rice_wheat,BGR,2.8220043778419495
rice_wheat,BOL,7.5
rice_wheat,BRA,7.5
rice_wheat,BTN,-0.4830802381038666
rice_wheat,BWA,-0.0
rice_wheat,CAN,-0.0
rice_wheat,CHL,-1.281676173210144
rice_wheat,CHN,-3.024598717689514
rice_wheat,CMR,-1.7146903276443481
rice_wheat,COD,-2.2412753105163574
rice_wheat,DZA,7.5
rice_wheat,ECU,-1.3063002824783325
rice_wheat,EGY,-2.394174098968506
rice_wheat,ESP,-2.19299054145813
rice_wheat,ETH,7.5
rice_wheat,FRA,7.5
rice_wheat,GEO,7.5
rice_wheat,GRC,-1.4912328124046326
rice_wheat,GTM,7.5
rice_wheat,HND,-2.0529308319091797
rice_wheat,HUN,7.5
rice_wheat,IND,-1.0325279235839844
rice_wheat,IRN,-3.5437495708465576
rice_wheat,IRQ,-2.0931166410446167
rice_wheat,ITA,-2.4195598363876343
rice_wheat,JPN,-0.9091683030128479
rice_wheat,KAZ,-1.054283857345581
rice_wheat,KGZ,-3.27589750289917
rice_wheat,KOR,-6.689305782318115
rice_wheat,LAO,-0.0
rice_wheat,LSO,-0.0
rice_wheat,MAR,-2.4089279174804688
rice_wheat,MDA,7.5
rice_wheat,MDG,-0.9571394920349121
rice_wheat,MEX,7.5
rice_wheat,MKD,7.5
rice_wheat,MLI,-0.5888196229934692
rice_wheat,MMR,-1.8358181715011597
rice_wheat,MOZ,7.5
rice_wheat,MRT,7.5
rice_wheat,MWI,2.8601826429367065
rice_wheat,NAM,2.692684054374695
rice_wheat,NER,-1.397388756275177
rice_wheat,NGA,-0.8274063467979431
rice_wheat,NPL,-0.7158598005771637
rice_wheat,PAK,-1.44150972366333
rice_wheat,PRT,-1.3273289203643799
rice_wheat,PRY,-0.9229036867618561
rice_wheat,ROU,7.5
rice_wheat,RUS,7.5
rice_wheat,RWA,-2.214703321456909
rice_wheat,SDN,-1.564651370048523
rice_wheat,SOM,7.5
rice_wheat,SVK,-0.0
rice_wheat,SVN,-0.0
rice_wheat,SWZ,7.5
rice_wheat,SYR,-0.490796834230423
rice_wheat,TCD,-0.8735635578632355
rice_wheat,THA,7.5
rice_wheat,TJK,-3.7066290378570557
rice_wheat,TKM,-1.3613498210906982
rice_wheat,TUN,-0.0
rice_wheat,TUR,-2.2071304321289062
rice_wheat,TZA,-0.48743367195129395
rice_wheat,UGA,-2.0336015224456787
rice_wheat,UKR,7.5
rice_wheat,URY,-0.607020765542984
rice_wheat,USA,-1.4283429980278015
rice_wheat,UZB,-4.8279805183410645
rice_wheat,VEN,7.5
rice_wheat,VNM,-1.4757278561592102
rice_wheat,ZAF,-1.3662726879119873
rice_wheat,ZMB,-0.8025999069213867
rice_wheat,ZWE,7.5
triple_rice,AFG,7.5
triple_rice,AGO,7.5
triple_rice,ARG,7.5
triple_rice,AUS,7.5
triple_rice,BDI,7.5
triple_rice,BEN,7.5
triple_rice,BFA,7.5
triple_rice,BGD,-0.4842730015516281
triple_rice,BLZ,7.5
triple_rice,BOL,7.5
triple_rice,BRA,7.5
triple_rice,BRN,7.5
triple_rice,BTN,-3.1066852807998657
triple_rice,BWA,-0.0
triple_rice,CHN,7.5
triple_rice,CIV,7.5
triple_rice,CMR,7.5
triple_rice,COD,7.5
triple_rice,COG,7.5
triple_rice,COL,7.5
triple_rice,CRI,7.5
triple_rice,CUB,7.5
triple_rice,DOM,7.5
triple_rice,DZA,7.5
triple_rice,ECU,7.5
triple_rice,EGY,7.5
triple_rice,ERI,7.5
triple_rice,ESP,7.5
triple_rice,ETH,7.5
triple_rice,FJI,7.5
triple_rice,GAB,7.5
triple_rice,GHA,7.5
triple_rice,GIN,7.5
triple_rice,GMB,7.5
triple_rice,GNB,7.5
triple_rice,GNQ,7.5
triple_rice,GRC,7.5
triple_rice,GTM,1.568363904953003
triple_rice,GUF,7.5
triple_rice,GUY,7.5
triple_rice,HND,7.5
triple_rice,HTI,7.5
triple_rice,IDN,7.5
triple_rice,IND,7.5
triple_rice,IRN,7.5
triple_rice,IRQ,7.5
triple_rice,ITA,7.5
triple_rice,KEN,7.5
triple_rice,KHM,-3.8946691751480103
triple_rice,LAO,7.5
triple_rice,LBR,7.5
triple_rice,LKA,7.5
triple_rice,MAR,7.5
triple_rice,MDG,7.5
triple_rice,MEX,7.5
triple_rice,MLI,7.5
triple_rice,MMR,7.5
triple_rice,MOZ,7.5
triple_rice,MRT,7.5
triple_rice,MUS,7.5
triple_rice,MWI,7.5
triple_rice,MYS,7.5
triple_rice,NAM,7.5
triple_rice,NER,7.5
triple_rice,NGA,7.5
triple_rice,NIC,7.5
triple_rice,NPL,7.5
triple_rice,PAK,7.5
triple_rice,PAN,7.5
triple_rice,PER,7.5
triple_rice,PHL,7.5
triple_rice,PNG,7.5
triple_rice,PRI,7.5
triple_rice,PRY,7.5
triple_rice,RWA,7.5
triple_rice,SAU,7.5
triple_rice,SDN,7.5
triple_rice,SEN,7.5
triple_rice,SLB,-4.461336374282837
triple_rice,SLE,7.5
triple_rice,SLV,7.5
triple_rice,SOM,7.5
triple_rice,SSD,7.5
triple_rice,SUR,7.5
triple_rice,SWZ,7.5
triple_rice,TCD,7.5
triple_rice,TGO,7.5
triple_rice,THA,7.5
triple_rice,TLS,1.2680587768554688
triple_rice,TTO,7.5
triple_rice,TUR,7.5
triple_rice,TWN,7.5
triple_rice,TZA,7.5
triple_rice,UGA,7.5
triple_rice,URY,7.5
triple_rice,USA,7.5
triple_rice,VEN,7.5
triple_rice,VNM,2.5807573795318604
triple_rice,YEM,-0.0
triple_rice,ZAF,7.5
triple_rice,ZMB,7.5
triple_rice,ZWE,7.5
wheat_maize,AFG,-0.9849343299865723
wheat_maize,AGO,-1.5589878559112549
wheat_maize,ALB,7.5
wheat_maize,ARE,7.5
wheat_maize,ARG,7.5
wheat_maize,ARM,-0.20182248950004578
wheat_maize,AUS,0.22560419142246246
wheat_maize,AUT,7.5
wheat_maize,AZE,-0.6330894827842712
wheat_maize,BDI,-1.127558708190918
wheat_maize,BEL,7.5
wheat_maize,BGD,0.10837168991565704
wheat_maize,BGR,7.5
wheat_maize,BIH,7.5
wheat_maize,BOL,-0.5363734364509583
wheat_maize,BRA,-0.18438968807458878
wheat_maize,BTN,0.9781211018562317
wheat_maize,BWA,-0.10034539550542831
wheat_maize,CAN,7.5
wheat_maize,CHE,7.5
wheat_maize,CHL,-1.4138022661209106
wheat_maize,CHN,-2.4889100790023804
wheat_maize,CMR,-0.8750249147415161
wheat_maize,COD,-1.5499111413955688
wheat_maize,COL,-1.0134680271148682
wheat_maize,CZE,7.5
wheat_maize,DEU,7.5
wheat_maize,DZA,7.5
wheat_maize,ECU,-1.1721757650375366
wheat_maize,EGY,-2.27541184425354
wheat_maize,ERI,-1.4826164841651917
wheat_maize,ESP,-0.361922062933445
wheat_maize,ETH,-0.4375545382499695
wheat_maize,FRA,7.5
wheat_maize,GEO,0.03534886613488197
wheat_maize,GRC,2.8829175233840942
wheat_maize,GTM,3.285066694021225
wheat_maize,HND,-1.1586399674415588
wheat_maize,HRV,7.5
wheat_maize,HUN,-0.1818016991019249
wheat_maize,IND,-0.5853933691978455
wheat_maize,IRN,-1.325901746749878
wheat_maize,IRQ,-1.3061878681182861
wheat_maize,ISR,-6.799508094787598
wheat_maize,ITA,3.2091699838638306
wheat_maize,JOR,-0.4680543839931488
wheat_maize,KAZ,-0.6769985556602478
wheat_maize,KEN,-0.8018709123134613
wheat_maize,KGZ,-0.4710511565208435
wheat_maize,KOR,-0.32269126176834106
wheat_maize,LAO,-0.0
wheat_maize,LBN,-0.6227757036685944
wheat_maize,LBY,7.5
wheat_maize,LSO,-0.015198908746242523
wheat_maize,LUX,7.5
wheat_maize,MAR,-0.5118548274040222
wheat_maize,MDA,7.5
wheat_maize,MDG,-1.1886930465698242
wheat_maize,MEX,-0.8947439193725586
wheat_maize,MKD,7.5
wheat_maize,MMR,-0.5519289374351501
wheat_maize,MNE,7.5
wheat_maize,MOZ,-0.27184000611305237
wheat_maize,MWI,3.3756099939346313
wheat_maize,NAM,-1.0349177122116089
wheat_maize,NIC,7.5
wheat_maize,NLD,7.5
wheat_maize,NPL,-0.5624594837427139
wheat_maize,NZL,-1.7070268988609314
wheat_maize,OMN,-3.4702497720718384
wheat_maize,PAK,-0.6241451501846313
wheat_maize,PER,-1.0873700976371765
wheat_maize,POL,7.5
wheat_maize,PRT,-0.3758561760187149
wheat_maize,PRY,-0.42313165962696075
wheat_maize,PSE,1.4735210537910461
wheat_maize,ROU,7.5
wheat_maize,RUS,7.5
wheat_maize,RWA,-0.5481820106506348
wheat_maize,SAU,-4.958998918533325
wheat_maize,SLV,-0.0
wheat_maize,SOM,0.08026691898703575
wheat_maize,SRB,7.5
wheat_maize,SSD,7.5
wheat_maize,SVK,7.5
wheat_maize,SVN,7.5
wheat_maize,SWZ,-1.235953450202942
wheat_maize,SYR,-0.3142406642436981
wheat_maize,THA,7.5
wheat_maize,TJK,-0.6639165282249451
wheat_maize,TKM,-0.8205778002738953
wheat_maize,TUN,-0.0
wheat_maize,TUR,0.37567462027072906
wheat_maize,TWN,-0.008953025564551353
wheat_maize,TZA,-0.3282812088727951
wheat_maize,UGA,-1.2599499225616455
wheat_maize,UKR,7.5
wheat_maize,URY,-0.4269259050488472
wheat_maize,USA,-0.7423370778560638
wheat_maize,UZB,-1.9013787508010864
wheat_maize,VEN,7.5
wheat_maize,VNM,-0.46025991439819336
wheat_maize,YEM,-1.6670135855674744
wheat_maize,ZAF,-0.3842948079109192
wheat_maize,ZMB,0.3949296474456787
wheat_maize,ZWE,7.5
wheat_soybean,AFG,0.023451562970876694
wheat_soybean,AGO,-1.297289252281189
wheat_soybean,ALB,7.5
wheat_soybean,ARG,7.5
wheat_soybean,ARM,7.5
wheat_soybean,AUS,0.8355346322059631
wheat_soybean,AUT,4.0272236764431
wheat_soybean,AZE,0.6157877445220947
wheat_soybean,BDI,-1.5064332485198975
wheat_soybean,BEL,7.5
wheat_soybean,BGD,3.5075069069862366
wheat_soybean,BGR,7.5
wheat_soybean,BIH,7.5
wheat_soybean,BOL,7.5
wheat_soybean,BRA,-0.31569650769233704
wheat_soybean,BTN,7.5
wheat_soybean,BWA,7.5
wheat_soybean,CAN,7.5
wheat_soybean,CHE,7.5
wheat_soybean,CHN,-1.6905781626701355
wheat_soybean,CMR,-0.6206047534942627
wheat_soybean,COD,-1.3283783197402954
wheat_soybean,CZE,7.5
wheat_soybean,DEU,7.5
wheat_soybean,DZA,-0.0
wheat_soybean,ECU,-0.7177078425884247
wheat_soybean,EGY,-1.7534197568893433
wheat_soybean,ESP,-0.0031415356788784266
wheat_soybean,ETH,-0.9896889925003052
wheat_soybean,FRA,7.5
wheat_soybean,GEO,-0.012631510384380817
wheat_soybean,GRC,3.4658419489860535
wheat_soybean,GTM,3.733000973239541
wheat_soybean,HND,-0.9046487808227539
wheat_soybean,HRV,7.5
wheat_soybean,HUN,0.07651042938232422
wheat_soybean,IND,-0.45092836022377014
wheat_soybean,IRN,-0.3359500914812088
wheat_soybean,IRQ,-0.634438656270504
wheat_soybean,ISR,7.5
wheat_soybean,ITA,7.5
wheat_soybean,JOR,-0.0
wheat_soybean,JPN,1.758805274963379
wheat_soybean,KAZ,7.5
wheat_soybean,KEN,-0.7852859199047089
wheat_soybean,KGZ,-0.38569173216819763
wheat_soybean,KOR,3.4483194947242737
wheat_soybean,LAO,-0.0
wheat_soybean,LBN,7.5
wheat_soybean,LSO,7.5
wheat_soybean,LUX,7.5
wheat_soybean,MAR,-1.7598727345466614
wheat_soybean,MDA,7.5
wheat_soybean,MEX,-0.4874807149171829
wheat_soybean,MKD,7.5
wheat_soybean,MMR,3.7208532635122538
wheat_soybean,MNE,7.5
wheat_soybean,MOZ,7.5
wheat_soybean,MWI,3.2981008887290955
wheat_soybean,NGA,7.5
wheat_soybean,NLD,7.5
wheat_soybean,NPL,7.5
wheat_soybean,PAK,-0.6318481862545013
wheat_soybean,PER,-0.573964536190033
wheat_soybean,POL,7.5
wheat_soybean,PRT,7.5
wheat_soybean,PRY,-0.40803292393684387
wheat_soybean,ROU,7.5
wheat_soybean,RUS,7.5
wheat_soybean,RWA,-0.5008382648229599
wheat_soybean,SRB,7.5
wheat_soybean,SVK,7.5
wheat_soybean,SVN,7.5
wheat_soybean,SWZ,-0.6631672978401184
wheat_soybean,SYR,7.5
wheat_soybean,THA,7.5
wheat_soybean,TJK,7.5
wheat_soybean,TKM,4.054523408412933
wheat_soybean,TUR,7.5
wheat_soybean,TWN,-0.5627845525741577
wheat_soybean,TZA,-0.5059201717376709
wheat_soybean,UGA,-1.2213156819343567
wheat_soybean,UKR,7.5
wheat_soybean,URY,-0.11813099682331085
wheat_soybean,USA,-0.30147039890289307
wheat_soybean,UZB,7.5
wheat_soybean,VNM,-0.8296979069709778
wheat_soybean,ZAF,-0.5150110721588135
wheat_soybean,ZMB,-0.4146267771720886
wheat_soybean,ZWE,4.302780628204346
